topo_id,map_name,scale,extent,date_on_map,content_year,imprint_year,aerial_photo_year,photo_revision_year,field_check_year,edit_year,photo_inspection_year,survey_year,woodland_tint,scanner_resolution,datum,projection,west,south,east,north,in_tier1,size_bytes,rights,geotiff_url,metadata_url,sciencebase_url,source_id
CA_Truckee_302056_1977_100000,Truckee,100000,30 x 60 minute,1977,1977,1978,1973,,,1977,,,Y,600 PPI,NAD27,Universal Transverse Mercator,-121.0,39.0,-120.0,39.5,true,27219621,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Truckee_302056_1977_100000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/100000/CA_Truckee_302056_1977_100000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a4dd7e4b00f54eb404a83,5a8a4dd7e4b00f54eb404a83
CA_Yuba_City_299194_1993_100000,Yuba City,100000,30 x 60 minute,1993,1993,1994,1987,,,1993,,,Y,600 PPI,NAD27,Universal Transverse Mercator,-122.0,39.0,-121.0,39.5,true,21685292,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Yuba%20City_299194_1993_100000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/100000/CA_Yuba_City_299194_1993_100000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a4ddae4b00f54eb404af7,5a8a4ddae4b00f54eb404af7
CA_Colfax_299286_1891_125000,Colfax,125000,30 x 30 minute,1891,1891,1891,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,7437789,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299286_1891_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299286_1891_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbc1,5a8a5383e4b00f54eb40fbc1
CA_Colfax_299287_1892_125000,Colfax,125000,30 x 30 minute,1892,1892,1892,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,8037923,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299287_1892_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299287_1892_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbc8,5a8a5383e4b00f54eb40fbc8
CA_Colfax_299288_1894_125000,Colfax,125000,30 x 30 minute,1894,1894,1894,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,7975269,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299288_1894_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299288_1894_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbd0,5a8a5383e4b00f54eb40fbd0
CA_Colfax_299290_1898_125000,Colfax,125000,30 x 30 minute,1898,1898,1898,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,9058902,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299290_1898_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299290_1898_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbd6,5a8a5383e4b00f54eb40fbd6
CA_Colfax_465512_1900_125000,Colfax,125000,30 x 30 minute,1900,1900,,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,8318201,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_465512_1900_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_465512_1900_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5d149adfe4b0941bde5b72b5,5d149adfe4b0941bde5b72b5
CA_Colfax_299291_1902_125000,Colfax,125000,30 x 30 minute,1902,1902,1902,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,8835625,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299291_1902_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299291_1902_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbdf,5a8a5383e4b00f54eb40fbdf
CA_Colfax_299292_1902_125000,Colfax,125000,30 x 30 minute,1902,1902,1905,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,8176896,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299292_1902_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299292_1902_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbe5,5a8a5383e4b00f54eb40fbe5
CA_Colfax_299293_1902_125000,Colfax,125000,30 x 30 minute,1902,1902,1910,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,8505720,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299293_1902_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299293_1902_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbeb,5a8a5383e4b00f54eb40fbeb
CA_Colfax_299294_1902_125000,Colfax,125000,30 x 30 minute,1902,1902,1914,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,8483831,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299294_1902_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299294_1902_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5384e4b00f54eb40fbf1,5a8a5384e4b00f54eb40fbf1
CA_Colfax_299295_1902_125000,Colfax,125000,30 x 30 minute,1902,1902,1922,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,39.0,-120.5,39.5,true,8669086,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299295_1902_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299295_1902_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5384e4b00f54eb40fbf9,5a8a5384e4b00f54eb40fbf9
CA_Colfax_299296_1902_125000,Colfax,125000,30 x 30 minute,1902,1902,1930,,,,,,1887,N,600 PPI,Unstated,Polyconic,-121.0,39.0,-120.5,39.5,true,9180931,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299296_1902_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299296_1902_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5384e4b00f54eb40fbfd,5a8a5384e4b00f54eb40fbfd
CA_Colfax_299297_1902_125000,Colfax,125000,30 x 30 minute,1902,1902,1934,,,,,,1887,N,600 PPI,Unstated,Polyconic,-121.0,39.0,-120.5,39.5,true,8479329,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299297_1902_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299297_1902_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538ae4b00f54eb40fc5f,5a8a538ae4b00f54eb40fc5f
CA_Colfax_297132_1938_125000,Colfax,125000,30 x 30 minute,1938,1938,1941,,,,,,1887,N,600 PPI,Unstated,Polyconic,-121.0,39.0,-120.5,39.5,true,9851168,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_297132_1938_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_297132_1938_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbb4,5a8a5383e4b00f54eb40fbb4
CA_Colfax_297135_1938_125000,Colfax,125000,30 x 30 minute,1938,1938,1950,,,,,,1932,N,600 PPI,Unstated,Polyconic,-121.0,39.0,-120.5,39.5,true,9043644,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_297135_1938_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_297135_1938_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5383e4b00f54eb40fbbb,5a8a5383e4b00f54eb40fbbb
CA_Colfax_299298_1938_125000,Colfax,125000,30 x 30 minute,1938,1938,1938,,,,,,1887,Y,600 PPI,NAD27,Polyconic,-121.0,39.0,-120.5,39.5,true,9550029,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Colfax_299298_1938_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Colfax_299298_1938_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538be4b00f54eb40fc67,5a8a538be4b00f54eb40fc67
CA_Downieville_299328_1891_125000,Downieville,125000,30 x 30 minute,1891,1891,,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7527152,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299328_1891_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299328_1891_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538ee4b00f54eb40fd55,5a8a538ee4b00f54eb40fd55
CA_Downieville_299329_1893_125000,Downieville,125000,30 x 30 minute,1893,1893,1893,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7306607,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299329_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299329_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538ee4b00f54eb40fd5d,5a8a538ee4b00f54eb40fd5d
CA_Downieville_299330_1895_125000,Downieville,125000,30 x 30 minute,1895,1895,1895,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7001218,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299330_1895_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299330_1895_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538fe4b00f54eb40fd64,5a8a538fe4b00f54eb40fd64
CA_Downieville_299331_1896_125000,Downieville,125000,30 x 30 minute,1896,1896,1896,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,8369614,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299331_1896_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299331_1896_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538fe4b00f54eb40fd6c,5a8a538fe4b00f54eb40fd6c
CA_Downieville_299332_1897_125000,Downieville,125000,30 x 30 minute,1897,1897,1897,,,,,,1886,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7321609,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299332_1897_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299332_1897_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538fe4b00f54eb40fd74,5a8a538fe4b00f54eb40fd74
CA_Downieville_299333_1897_125000,Downieville,125000,30 x 30 minute,1897,1897,1902,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7544316,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299333_1897_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299333_1897_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538fe4b00f54eb40fd7f,5a8a538fe4b00f54eb40fd7f
CA_Downieville_299334_1897_125000,Downieville,125000,30 x 30 minute,1897,1897,1907,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,8102096,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299334_1897_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299334_1897_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538fe4b00f54eb40fd86,5a8a538fe4b00f54eb40fd86
CA_Downieville_299335_1897_125000,Downieville,125000,30 x 30 minute,1897,1897,1912,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7410974,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299335_1897_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299335_1897_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a538fe4b00f54eb40fd8d,5a8a538fe4b00f54eb40fd8d
CA_Downieville_299336_1897_125000,Downieville,125000,30 x 30 minute,1897,1897,1922,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7320523,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299336_1897_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299336_1897_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5390e4b00f54eb40fd96,5a8a5390e4b00f54eb40fd96
CA_Downieville_299338_1897_125000,Downieville,125000,30 x 30 minute,1897,1897,1932,,,,,,1888,N,600 PPI,Unstated,Unstated,-121.0,39.5,-120.5,40.0,false,7387080,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299338_1897_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299338_1897_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5390e4b00f54eb40fd9e,5a8a5390e4b00f54eb40fd9e
CA_Downieville_299339_1897_125000,Downieville,125000,30 x 30 minute,1897,1897,1946,,,,,,1888,N,600 PPI,Unstated,Polyconic,-121.0,39.5,-120.5,40.0,false,9177624,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Downieville_299339_1897_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Downieville_299339_1897_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a5390e4b00f54eb40fda6,5a8a5390e4b00f54eb40fda6
CA_Placerville_299543_1891_125000,Placerville,125000,30 x 30 minute,1891,1891,1891,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,7411522,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299543_1891_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299543_1891_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb410547,5a8a53c4e4b00f54eb410547
CA_Placerville_299544_1892_125000,Placerville,125000,30 x 30 minute,1892,1892,1892,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,6983590,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299544_1892_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299544_1892_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb41054d,5a8a53c4e4b00f54eb41054d
CA_Placerville_299545_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1893,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,7462624,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299545_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299545_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb410555,5a8a53c4e4b00f54eb410555
CA_Placerville_299546_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1898,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,7382960,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299546_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299546_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb41055f,5a8a53c4e4b00f54eb41055f
CA_Placerville_299547_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1905,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,6439946,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299547_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299547_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb410565,5a8a53c4e4b00f54eb410565
CA_Placerville_299548_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1908,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,7766770,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299548_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299548_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb41056e,5a8a53c4e4b00f54eb41056e
CA_Placerville_299549_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1913,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,7931946,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299549_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299549_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb410575,5a8a53c4e4b00f54eb410575
CA_Placerville_299550_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1921,,,,,,1887,N,600 PPI,Unstated,Unstated,-121.0,38.5,-120.5,39.0,false,7900221,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299550_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299550_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c4e4b00f54eb41057d,5a8a53c4e4b00f54eb41057d
CA_Placerville_299551_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1928,,,,,,1887,N,600 PPI,Unstated,Polyconic,-121.0,38.5,-120.5,39.0,false,7542521,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299551_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299551_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c5e4b00f54eb410585,5a8a53c5e4b00f54eb410585
CA_Placerville_299552_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1931,,,,,,1887,N,600 PPI,Unstated,Polyconic,-121.0,38.5,-120.5,39.0,false,7853247,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299552_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299552_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c5e4b00f54eb41058d,5a8a53c5e4b00f54eb41058d
CA_Placerville_299553_1893_125000,Placerville,125000,30 x 30 minute,1893,1893,1947,,,,,,1887,N,600 PPI,Unstated,Polyconic,-121.0,38.5,-120.5,39.0,false,8541175,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Placerville_299553_1893_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Placerville_299553_1893_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53c5e4b00f54eb410596,5a8a53c5e4b00f54eb410596
CA_Pyramid_Peak_299571_1889_125000,Pyramid Peak,125000,30 x 30 minute,1889,1889,1954,,,,,,1889,N,600 PPI,Unstated,Polyconic,-120.5,38.5,-120.0,39.0,false,8286421,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Pyramid%20Peak_299571_1889_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Pyramid_Peak_299571_1889_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53cee4b00f54eb410645,5a8a53cee4b00f54eb410645
CA_Pyramid_Peak_299563_1891_125000,Pyramid Peak,125000,30 x 30 minute,1891,1891,1891,,,,,,1889,N,600 PPI,Unstated,Unstated,-120.5,38.5,-120.0,39.0,false,7318529,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Pyramid%20Peak_299563_1891_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Pyramid_Peak_299563_1891_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53cde4b00f54eb41060f,5a8a53cde4b00f54eb41060f
CA_Pyramid_Peak_299564_1895_125000,Pyramid Peak,125000,30 x 30 minute,1895,1895,1899,,,,,,1889,N,600 PPI,Unstated,Unstated,-120.5,38.5,-120.0,39.0,false,7018363,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Pyramid%20Peak_299564_1895_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Pyramid_Peak_299564_1895_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53cde4b00f54eb410614,5a8a53cde4b00f54eb410614
CA_Pyramid_Peak_299565_1895_125000,Pyramid Peak,125000,30 x 30 minute,1895,1895,,,,,,,1889,N,600 PPI,Unstated,Unstated,-120.5,38.5,-120.0,39.0,false,7636107,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Pyramid%20Peak_299565_1895_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Pyramid_Peak_299565_1895_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53cee4b00f54eb41061a,5a8a53cee4b00f54eb41061a
CA_Pyramid_Peak_299566_1896_125000,Pyramid Peak,125000,30 x 30 minute,1896,1896,1905,,,,,,1889,N,600 PPI,Unstated,Unstated,-120.5,38.5,-120.0,39.0,false,7772732,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Pyramid%20Peak_299566_1896_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Pyramid_Peak_299566_1896_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53cee4b00f54eb410621,5a8a53cee4b00f54eb410621
CA_Pyramid_Peak_299567_1896_125000,Pyramid Peak,125000,30 x 30 minute,1896,1896,1909,,,,,,1889,N,600 PPI,Unstated,Unstated,-120.5,38.5,-120.0,39.0,false,7182125,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Pyramid%20Peak_299567_1896_125000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/125000/CA_Pyramid_Peak_299567_1896_125000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a53cee4b00f54eb410627,5a8a53cee4b00f54eb410627
